Voter ID,Last Name,Suffix,First Name,Middle Name,Street Number,Address Suffix,House Fraction Number,Street Name,Apartment / Unit Number,Address Line 2,Address Line 3,Postal City / Town,State,Postal Zip 5,Zip +4,Mailing Street Number,Mailing Suffix,Mailing House Fraction Number,Mailing Street Name,Mailing Apartment / Unit Number,Mailing Address Line 2,Mailing Address Line 3,Mailing City / Town,Mailing State,Mailing Zip 5,Mailing Zip +4,Party,District
2957,WRIGHT,MD,ISABELLA,,17,,,SPRUCE ST,,CEDAR ST,,CONCORD,NH,03301,,,,,,,,,,,,,REP,00
2958,ANDERSON,,JEREMEY,JEREMEY,24,B,,GRANITE ST,,PINE ST,,CONCORD,NH,03301,,,,,,,,,,,,,REP,00
2959,ROBERTS,JR.,OLIVER,BENJAMIN,11,,,QUEEN-MARY AVE,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,00
2960,LONG,MD,JULIAN,MICHELE,20,NW,1/3,CENTER AVE,7G,FOREST DRIVE,,LEBANON,NH,03766,,,,,,,,,,,,,DEM,00
2961,HILL,,LAUREL,,13,,,EVERGREEN TERRACE,,,,HUDSON,NH,03051,,,,,,,,,,,,,DEM,00
2962,PERRY,,JULIAN,TONY,60,A,1/2,WALNUT ST,,GARDEN PATH,,LEBANON,NH,03766,,,,,,,,,,,,,UND,00
2963,HILL,SR.,CAROLINE,,26,A,,CENTER AVE,2B,RIVER ROAD,,LEBANON,NH,03766,,,,,,,,,,,,,UND,00
2964,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAB,PHD,SCARLETT,,27,B,,BAYVIEW BLVD,3C,,,MANCHESTER,NH,03101,,,,,,,,,,,,,DEM,00
2965,FLORES,AAAAAA,WENDELL,,18,,,PINE ST,13N,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,00
2966,RIVERA,,SARAH,,43,LOWER,,WALNUT ST,,,,NASHUA,NH,03060,,,,,,,,,,,,,DEM,00
2967,COOPER,,HARPER,,20,,,O'CONNELL ST,14O,EVERGREEN TERRACE,,MANCHESTER,NH,03101,,,,,,,,,,,,,DEM,00
2968,JOHNSON,AAAA,MARK,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBCC,10,,2/3,SUNSET BLVD,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,00
2969,BROWN,IV,AIDEN,AMANDA,21,REAR,,BROADWAY,,CRYSTAL WAY,,NASHUA,NH,03060,,,,,,,,,,,,,REP,00
2970,REED,,MICHAEL,SANDRA,25,,,CEDAR ST,,MAGNOLIA BLVD,,LEBANON,NH,03766,,39,,,FOREST DRIVE,,,,Lebanon,NH,03766,,DEM,00
2971,WILSON,,HARRISON,MIA,21,,1/4,BAYVIEW BLVD,,GARDEN PATH,,MANCHESTER,NH,03101,,,,,,,,,,,,,DEM,00
2972,WILSON,,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBCC,ROBERT,16,,,GARDEN PATH,,RIDGE ROAD,,LEBANON,NH,03766,,,,,,,,,,,,,REP,00
2973,JEAN-LUC,MSC,DENISE,HERMIONE,13,NW,,QUEEN-MARY AVE,15P,,,PORTSMOUTH,NH,03801,,10,SW,,REDWOOD DR,1A,ST. JOHN’S PLACE,,Nashua,NH,03060,,DEM,00
2974,NGUYEN-LE,BSC,ZACHARY,OLIVER,37,C,2/3,PINECONE LN,1A,SUNRISE BLVD,,SALEM,NH,03079,,,,,,,,,,,,,UND,00
2975,SANCHEZ,MSC,ISABELLA,KRISTEN,35,,,ST. JOHN’S PLACE,,,,NASHUA,NH,03060,,,,,,,,,,,,,REP,00
2976,MARTINEZ-RAMIREZ,,CAROLINE,,20,,1/3,SUNSET BLVD,4D,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,00
2977,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAB,,JOHN,,45,FRONT,1/4,MAPLE AVE,,ELM ST,,LACONIA,NH,03246,,,,,,,,,,,,,REP,00
2978,KING,,CIRIE,SANDRA,28,LOWER,1/3,SUNSET BLVD,,MAIN ST,,LEBANON,NH,03766,,,,,,,,,,,,,DEM,00
2979,WHITE,,NATALIE,ISAAC,23,NE,,PINECONE LN,,,,SALEM,NH,03079,,,,,,,,,,,,,REP,00
2980,ROBERTS,MSC,CIRIE,,20,,1/4,SPRUCE ST,18S,,,CONCORD,NH,03301,,,,,,,,,,,,,REP,00
2981,TURNER,MSC,JACK,,52,SE,1/2,RIDGE ROAD,BBBBBBBBBBBBBBCC,,,ENFIELD,NH,03441,,,,,,,,,,,,,REP,00
2982,HARRIS,,BENJAMIN,,42,,1/2,REDWOOD DR,17R,STONEWALL RD,,DOVER,NH,03820,,,,,,,,,,,,,REP,00
2983,O'BRIEN,MBA,SOPHIA,PARVATI,16,A,,D'ANGELO WAY,,,,LEBANON,NH,03766,,84,,,LAKESIDE DRIVE,1A,,,Berlin,NH,03570,,UND,00
2984,MOORE,BA,LOGAN,,6,,3/4,SUNRISE BLVD,,,,LEBANON,NH,03766,,34,,3/4,QUEEN-MARY AVE,9J,WALNUT ST,,Nashua,NH,03060,,UND,00
2985,MOORE,,BENJAMIN,,17,B,,BROADWAY,,SUNRISE BLVD,,NASHUA,NH,03060,,,,,,,,,,,,,UND,00
2986,EDWARDS,MA,ETHAN,AMELIA,21,NE,,ST. JOHN’S PLACE,13N,MEADOW LANE,,NASHUA,NH,03060,,,,,,,,,,,,,DEM,00
2987,BROWN,MBA,ABIGAIL,,11,A,,MAGNOLIA BLVD,9J,QUEEN-MARY AVE,,NASHUA,NH,03060,,,,,,,,,,,,,UND,00
2988,O'MALLEY,,ANDREW,,17,,,MEADOW LANE,AAAAAAAAAAAAAAB,,,LACONIA,NH,03246,,,,,,,,,,,,,DEM,00
2989,SCOTT,,RILEY,CHARLOTTE,19,NE,1/4,GARDEN PATH,,,,NASHUA,NH,03060,,17,B,1/4,HILLCREST DRIVE,9J,VICTORY AVE,,Hudson,NH,03051,,REP,00
2990,ORTIZ,DVM,ISABELLA,,9,SE,,OAK ST,,LAKESIDE DRIVE,,MANCHESTER,NH,03101,,,,,,,,,,,,,REP,00
2991,RODRIGUEZ,,ANDREW,NOAH,45,LOWER,,HIGH ST,,OAK ST,,EPPING,NH,03042,,,,,,,,,,,,,REP,00
2992,EDWARDS,,MADISON,,36,,,BAYVIEW BLVD,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,REP,00
2993,CAMPBELL,III,SCARLETT,,45,,1/2,GARDEN PATH,4D,HERITAGE LN,,NASHUA,NH,03060,,,,,,,,,,,,,UND,00
2994,GARCIA,,CHASE,KRISTEN,30,SW,1/2,LAKESIDE DRIVE,,,,HUDSON,NH,03051,,77,SE,1/4,PARK LANE,,CHERRY LANE,,Nashua,NH,03060,,DEM,00
2995,HOWELL,III,HELENA,GRACE,35,,,REDWOOD DR,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,00
2996,PEREZ,,KRISTIN,,42,,,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBCCCCCC,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,00
2997,O'BRIEN,,ZACHARY,CHASE,31,FRONT,,RIVER ROAD,15P,,,HUDSON,NH,03051,,,,,,,,,,,,,REP,00
2998,NGUYEN,AAAA,GRACE,OLIVER,28,,,VICTORY AVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,DEM,00
2999,NELSON,,DAVID,JEREMEY,30,,,CHERRY LANE,17R,,,NASHUA,NH,03060,,,,,,,,,,,,,REP,00
3000,COOPER,,OLIVER,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAB,29,,,PINECONE LN,,,,SALEM,NH,03079,,,,,,,,,,,,,DEM,00
3001,ALLEN,,CAROLINE,,38,UPPER,1/3,BAYVIEW BLVD,10K,,,HOOKSETT,NH,03106,,96,,,RIVER ROAD,,MEADOW LANE,,Hooksett,NH,03106,,REP,00
3002,EDWARDS,JR.,RILEY,MICHAEL,27,,2/3,PARK LANE,9J,CRYSTAL WAY,,CONCORD,NH,03301,,,,,,,,,,,,,DEM,00
3003,RAMIREZ,,STELLA,,45,NE,,O'MALLEY’S LANE,15P,,,SALEM,NH,03079,,15,SE,1/3,HILLCREST DRIVE,,,,Hudson,NH,03051,,REP,00
3004,MARTINEZ-RAMIREZ,,RILEY,GABRIEL,37,,2/3,CEDAR ST,,MAIN ST,,LEBANON,NH,03766,,,,,,,,,,,,,DEM,00
3005,COLLINS,,ZACHARY,,19,D,2/3,VICTORY AVE,,,,SALEM,NH,03079,,,,,,,,,,,,,DEM,00
3006,WILSON,,GABRIEL,ETHAN,16,,3/4,D'ANGELO WAY,,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAB,,LEBANON,NH,03766,,,,,,,,,,,,,UND,00
3007,ORTIZ,ESQ.,ETHAN,NOAH,29,NE,1/3,O'CONNELL ST,BBBBBBBBBBBBBBCC,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,00
3008,THOMAS,,ANDREW,,50,,2/3,BROADWAY,10K,,,ENFIELD,NH,03441,,,,,,,,,,,,,DEM,00
3009,O'MALLEY,MBA,HENRY,AVERY,34,,3/4,REDWOOD DR,,,,DOVER,NH,03820,,65,,,REDWOOD DR,,BAYVIEW BLVD,,Claremont,NH,03743,,REP,00
3010,EDWARDS,SR.,STELLA,EMILY,34,A,2/3,CENTER AVE,,,,LEBANON,NH,03766,,96,B,3/4,CEDAR ST,AAAAAAAAAAAAAAB,,,Concord,NH,03301,,REP,00
3011,SULLIVAN,MD,LUCAS,,23,,,CHERRY LANE,,WILLOW ST,,EPPING,NH,03042,,,,,,,,,,,,,DEM,00
3012,CAMPBELL,AAAA,CHLOE,WENDELL,23,REAR,,O'CONNELL ST,19T,OAK ST,,HOOKSETT,NH,03106,,,,,,,,,,,,,DEM,00
3013,MITCHELL,AAAAA,KRISTEN,,19,LOWER,,O'CONNELL ST,BBBBBBBBBBBBBBCC,,,HOOKSETT,NH,03106,,,,,,,,,,,,,REP,00
3014,O'MALLEY,MBA,ETHAN,LIAM,17,A,,O'MALLEY’S LANE,,PINECONE LN,,SALEM,NH,03079,,,,,,,,,,,,,REP,00
3015,HOWELL,,MASON,LUCY,14,UPPER,,MAIN ST,,CRYSTAL WAY,,DOVER,NH,03820,,,,,,,,,,,,,UND,00
3016,WILLIAMS,,ABIGAIL,,19,D,1/4,BAYVIEW BLVD,13N,,,MANCHESTER,NH,03101,,2,A,,GARDEN PATH,6F,MAGNOLIA BLVD,,Keene,NH,03431,,UND,00
3017,GRAY,,LEAH,,49,NW,,CRYSTAL WAY,,ELMWOOD AVE,,EPPING,NH,03042,,50,,1/4,PINECONE LN,,,,Laconia,NH,03246,,UND,00
3018,DAVIS,,PARVATI,,15,,1/3,MEADOW LANE,9J,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,00
3019,PEREZ,AAAAA,LOGAN,JONAH,43,C,1/4,CEDAR ST,9J,PINECONE LN,,LEBANON,NH,03766,,,,,,,,,,,,,DEM,00
3020,FLORES,MSC,CIRIE,,8,LOWER,1/3,BROADWAY,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,00
3021,SANCHEZ,AAAA,OLIVER,TAYLOR,29,,1/2,STONEWALL RD,19T,ELMWOOD AVE,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,00
3022,THOMPSON,BA,MICHAEL,,20,NW,,MAPLE AVE,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,00
3023,GRAY,BA,JULIAN,,2,A,1/2,BIRCH ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,REP,00
3024,LOPEZ-GARCIA,,CHLOE,EMILY,35,NE,1/3,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBCCCCCC,6F,BAYVIEW BLVD,,NASHUA,NH,03060,,,,,,,,,,,,,REP,00
3025,GREEN,,OLIVER,LAURA,27,,1/4,SIERRA RD,14O,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,00
3026,ROBERTS,III,HARRISON,JULIAN,29,,,STONEWALL RD,BBBBBBBBBBBBBBCC,SUNRISE BLVD,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,REP,00
3027,COOPER,V,AIDEN,,61,NE,1/2,CRYSTAL WAY,,,,EPPING,NH,03042,,,,,,,,,,,,,DEM,00
3028,O'CONNOR,II,ROBERT,,43,,3/4,CENTER AVE,,MEADOW LANE,,ENFIELD,NH,03441,,,,,,,,,,,,,REP,00
3029,JOHNSON-WILLIAMS,MSC,HELENA,,33,C,,ST. JOHN’S PLACE,16Q,,,NASHUA,NH,03060,,44,SE,,RIVER ROAD,,BAYSHORE BLVD,,Salem,NH,03079,,UND,00
3030,HALL,DDS,JANE,,35,SW,3/4,CRYSTAL WAY,5E,,,EPPING,NH,03042,,,,,,,,,,,,,REP,00
3031,JEAN-LUC,BA,NOAH,,16,REAR,,PARK LANE,17R,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,00
3032,PEREZ,,JESSICA,,44,,3/4,ST. JOHN’S PLACE,,QUEEN-MARY AVE,,LACONIA,NH,03246,,,,,,,,,,,,,DEM,00
3033,REED,II,ADAM,JONAH,22,,,CHERRY LANE,,,,NASHUA,NH,03060,,,,,,,,,,,,,DEM,00
3034,BROWN,,MADISON,,33,,1/4,HIGH ST,20U,,,EPPING,NH,03042,,29,,3/4,KING-GEORGE BLVD,,,,Lebanon,NH,03766,,DEM,00
3035,WALKER,BSC,JESSICA,,35,,2/3,SUNRISE BLVD,16Q,,,DOVER,NH,03820,,57,,,GRANITE ST,15P,SIERRA RD,,Laconia,NH,03246,,UND,00
3036,RODRIGUEZ,,ASHLEY,KRISTEN,21,,1/4,QUEEN-MARY AVE,AAAAAAAAAAAAAAB,ST. JOHN’S PLACE,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,DEM,00
3037,RODRIGUEZ,,JEREMEY,,44,,,VICTORY AVE,14O,GARDEN PATH,,LEBANON,NH,03766,,,,,,,,,,,,,REP,00
3038,BENNETT,AAAA,BENJAMIN,AMELIA,16,,,HERITAGE LN,6F,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,00
3039,BELL,MD,MICHAEL,,26,REAR,,MAPLE AVE,,BROADWAY,,SALEM,NH,03079,,55,UPPER,,BAYVIEW BLVD,,,,Keene,NH,03431,,REP,00
3040,MARTIN,AAAA,LIAM,CHRISSY,27,LOWER,2/3,CRYSTAL WAY,14O,LAKESIDE DRIVE,,EPPING,NH,03042,,,,,,,,,,,,,UND,00
3041,THOMPSON,II,HARRISON,,7,D,,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBCCCCCC,4D,WILLOW ST,,NASHUA,NH,03060,,,,,,,,,,,,,REP,00
3042,LOPEZ-GARCIA,V,OLIVER,ELIJAH,17,,1/4,EVERGREEN TERRACE,8H,MAIN ST,,HUDSON,NH,03051,,22,A,,HERITAGE LN,,PINE ST,,Hooksett,NH,03106,,UND,00
3043,CAMPBELL,,VICTORIA,HENRY,17,FRONT,,D'ANGELO WAY,5E,PARK LANE,,SALEM,NH,03079,,51,B,,SPRUCE ST,11L,BAYVIEW BLVD,,Berlin,NH,03570,,DEM,00
3044,JOHNSON,,CHLOE,AIDEN,6,A,1/2,BAYSHORE BLVD,10K,RIDGE ROAD,,HOOKSETT,NH,03106,,86,REAR,1/3,FOREST DRIVE,,O'MALLEY’S LANE,,Laconia,NH,03246,,REP,00
3045,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAB,,EVELYN,JULIAN,22,,3/4,MAPLE AVE,,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAB,,SALEM,NH,03079,,,,,,,,,,,,,UND,00
3046,HERNANDEZ,,HARRISON,,36,,,REDWOOD DR,17R,,,DOVER,NH,03820,,,,,,,,,,,,,UND,00
3047,WALKER,PHD,NICK,PARVATI,14,B,3/4,O'CONNELL ST,,CENTER AVE,,MANCHESTER,NH,03101,,,,,,,,,,,,,DEM,00
3048,JENKINS,,TONY,,13,,1/2,QUEEN-MARY AVE,4D,HERITAGE LN,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,REP,00
3049,GONZALEZ,AAAAA,JACK,HERMIONE,16,FRONT,1/2,GARDEN PATH,4D,STONEWALL RD,,LEBANON,NH,03766,,,,,,,,,,,,,UND,00
3050,RIVERA,BSC,JACK,NATALIE,33,A,1/2,WATERFRONT DR,16Q,ST. JOHN’S PLACE,,NASHUA,NH,03060,,,,,,,,,,,,,UND,00
3051,HERNANDEZ,,AMANDA,,14,,1/3,REDWOOD DR,12M,D'ANGELO WAY,,DOVER,NH,03820,,,,,,,,,,,,,UND,00
3052,JONES,ESQ.,MICHELE,MASON,27,LOWER,3/4,PINECONE LN,BBBBBBBBBBBBBBCC,CRYSTAL WAY,,SALEM,NH,03079,,,,,,,,,,,,,UND,00
3053,KING,MA,STELLA,,20,,,O'CONNELL ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,DEM,00
3054,WALKER,,ADAM,,25,,3/4,VICTORY AVE,,,,SALEM,NH,03079,,56,,1/3,MAPLE AVE,AAAAAAAAAAAAAAB,,,Dover,NH,03820,,REP,00
3055,BELL,BA,OWEN,,41,D,1/3,SMITH-JONES RD,,KING-GEORGE BLVD,,SALEM,NH,03079,,,,,,,,,,,,,DEM,00
3056,MARTIN,AAAAA,LUCY,,15,,2/3,QUEEN-MARY AVE,,STONEWALL RD,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,DEM,00
3057,LEE,,TONY,,20,,2/3,CHERRY LANE,6F,,,NASHUA,NH,03060,,63,NW,,GRANITE ST,,,,Keene,NH,03431,,REP,00
3058,ST. CLAIR,,AMELIA,,25,,,VICTORY AVE,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,00
3059,PARKER,,ROBERT,DENISE,27,,,CHERRY LANE,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,00
3060,KING,,HANNAH,,22,B,2/3,SPRUCE ST,6F,,,CONCORD,NH,03301,,,,,,,,,,,,,DEM,00
3061,ST. CLAIR,BA,HARRISON,,56,B,,BAYVIEW BLVD,4D,,,HOOKSETT,NH,03106,,,,,,,,,,,,,REP,00
3062,RAMIREZ,DDS,ZACHARY,,12,,1/2,MAIN ST,,PINE ST,,DOVER,NH,03820,,,,,,,,,,,,,UND,00
3063,PHILLIPS,MA,ASHLEY,,9,,,GRANITE ST,,WILLOW ST,,LACONIA,NH,03246,,,,,,,,,,,,,UND,00
3064,LOPEZ-GARCIA,MBA,ASHLEY,,9,,1/2,QUEEN-MARY AVE,,MAGNOLIA BLVD,,PORTSMOUTH,NH,03801,,89,SW,,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBCCCCCC,,SUNSET BLVD,,Lebanon,NH,03766,,DEM,00
3065,DAVIS,,AIDEN,,26,SW,1/4,WILLOW ST,3C,SUNRISE BLVD,,ENFIELD,NH,03441,,,,,,,,,,,,,REP,00
3066,WILSON,,JESSICA,,25,,,FOREST DRIVE,AAAAAAAAAAAAAAB,SMITH-JONES RD,,LACONIA,NH,03246,,,,,,,,,,,,,REP,00
3067,HALL,MD,PARVATI,NICK,47,SW,1/3,CHERRY LANE,4D,BROADWAY,,EPPING,NH,03042,,,,,,,,,,,,,REP,00
3068,SULLIVAN,SR.,CHLOE,,13,,,VICTORY AVE,8H,,,SALEM,NH,03079,,,,,,,,,,,,,DEM,00
3069,COOPER,III,LEAH,SAMUEL,26,A,2/3,MAPLE AVE,9J,,,SALEM,NH,03079,,,,,,,,,,,,,DEM,00
3070,GRAY,ESQ.,VICTORIA,,33,,,KING-GEORGE BLVD,,KING-GEORGE BLVD,,LEBANON,NH,03766,,,,,,,,,,,,,UND,00
3071,GRAY,,OWEN,ISAAC,22,,,BAYVIEW BLVD,15P,MAIN ST,,HOOKSETT,NH,03106,,40,,1/3,PINE ST,,MAIN ST,,Salem,NH,03079,,UND,00
3072,TORRES,MA,GABRIEL,,24,UPPER,2/3,O'CONNELL ST,,STONEWALL RD,,MANCHESTER,NH,03101,,,,,,,,,,,,,DEM,00
3073,D'ANGELO,,KRISTEN,NATALIE,19,,1/3,MEADOW LANE,15P,O'MALLEY’S LANE,,LACONIA,NH,03246,,,,,,,,,,,,,DEM,00
3074,RODRIGUEZ,,CHARLOTTE,,32,,3/4,GRANITE ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,DEM,00
3075,EDWARDS,,ETHAN,ISABELLA,11,,,OAK ST,7G,,,MANCHESTER,NH,03101,,,,,,,,,,,,,DEM,00
3076,EVANS,,KIM,HELENA,49,,3/4,GARDEN PATH,6F,ELM ST,,NASHUA,NH,03060,,,,,,,,,,,,,DEM,00
3077,MC'DONALD,MD,CALEB,,23,UPPER,,O'CONNELL ST,15P,,,HOOKSETT,NH,03106,,,,,,,,,,,,,DEM,00
3078,COOK,,OWEN,NOAH,41,FRONT,,WALNUT ST,,PINECONE LN,,NASHUA,NH,03060,,,,,,,,,,,,,UND,00
3079,JENKINS,III,SARAH,EMILY,35,SW,,RIVER ROAD,9J,,,HUDSON,NH,03051,,89,,3/4,O'MALLEY’S LANE,15P,BAYSHORE BLVD,,Laconia,NH,03246,,UND,00
3080,JACKSON,,AIDEN,,12,UPPER,,PARK LANE,,PINECONE LN,,CONCORD,NH,03301,,,,,,,,,,,,,UND,00
3081,O'BRIEN,,EVELYN,ELISE,23,,1/4,SMITH-JONES RD,20U,,,SALEM,NH,03079,,,,,,,,,,,,,DEM,00
3082,CAMPBELL,DVM,EVELYN,LEAH,14,REAR,1/4,SUNSET BLVD,4D,LAKESIDE DRIVE,,LEBANON,NH,03766,,,,,,,,,,,,,REP,00
3083,SANTOS-D'SOUZA,CPA,MIA,,18,,,PINE ST,,REDWOOD DR,,CONCORD,NH,03301,,,,,,,,,,,,,DEM,00
3084,O'BRIEN,V,SOPHIA,TONY,4,FRONT,1/3,PINE ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,REP,00
3085,LEWIS,,CHLOE,,40,,,GRANITE ST,,STONEWALL RD,,CONCORD,NH,03301,,40,,1/2,D'ANGELO WAY,,,,Portsmouth,NH,03801,,UND,00
3086,PETERSON,,ISAAC,RILEY,31,,3/4,O'MALLEY’S LANE,,WATERFRONT DR,,SALEM,NH,03079,,12,,2/3,SMITH-JONES RD,,,,Concord,NH,03301,,UND,00
3087,KING,AAAAA,ELIJAH,OLIVIA,31,,1/2,EVERGREEN TERRACE,,,,HUDSON,NH,03051,,,,,,,,,,,,,DEM,00
3088,D'ANGELO,,JESSICA,KRISTIN,30,C,3/4,RIDGE ROAD,12M,,,ENFIELD,NH,03441,,74,UPPER,,BAYSHORE BLVD,15P,,,Hooksett,NH,03106,,REP,00
3089,BROOKS,,HANNAH,ISAAC,48,,2/3,WALNUT ST,,MAIN ST,,LEBANON,NH,03766,,89,,2/3,LAKESIDE DRIVE,4D,,,Laconia,NH,03246,,REP,00
3090,ANNE-MARIE,,OWEN,NICK,37,,,SMITH-JONES RD,10K,,,SALEM,NH,03079,,,,,,,,,,,,,UND,00
3091,TURNER,,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAB,AMELIA,39,,,EVERGREEN TERRACE,,,,HUDSON,NH,03051,,,,,,,,,,,,,REP,00
3092,MITCHELL,,AIDEN,,18,,,VICTORY AVE,17R,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,00
3093,WALKER,MBA,NOAH,TAYLOR,45,,3/4,PARK LANE,,,,CONCORD,NH,03301,,,,,,,,,,,,,REP,00
3094,RUSSELL,,ABIGAIL,MADISON,17,NE,2/3,SPRUCE ST,10K,O'CONNELL ST,,CONCORD,NH,03301,,,,,,,,,,,,,DEM,00
3095,D'ANGELO,V,HELENA,LAURA,25,LOWER,1/4,VICTORY AVE,,BAYSHORE BLVD,,SALEM,NH,03079,,,,,,,,,,,,,DEM,00
3096,WHITE,,LUCAS,CHRIS,18,NW,,MAPLE AVE,,PINECONE LN,,SALEM,NH,03079,,,,,,,,,,,,,REP,00
3097,THOMAS,MA,VICTORIA,KRISTIN,23,FRONT,,PINECONE LN,,CEDAR ST,,SALEM,NH,03079,,,,,,,,,,,,,DEM,00
3098,JOHNSON-WILLIAMS,,ASHLEY,ZACHARY,19,,2/3,SUNRISE BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,00
3099,SCOTT,V,OLIVER,,33,REAR,,PARK LANE,,VICTORY AVE,,CONCORD,NH,03301,,,,,,,,,,,,,UND,00
3100,WILLIAMS,PHD,JORDAN,,16,D,1/4,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAB,16Q,HIGH ST,,DOVER,NH,03820,,100,,1/2,LAKESIDE DRIVE,AAAAAAAAAAAAAAB,MAPLE AVE,,Berlin,NH,03570,,REP,00
3101,PHILLIPS,BA,AUBRY,NICK,8,,,KING-GEORGE BLVD,AAAAAAAAAAAAAAB,,,LEBANON,NH,03766,,,,,,,,,,,,,DEM,00
3102,HOWELL,MSC,LUCY,LAURA,21,C,1/2,MEADOW LANE,,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAB,,LACONIA,NH,03246,,,,,,,,,,,,,REP,00
3103,ROBINSON,DDS,EVELYN,,30,UPPER,3/4,RIVER ROAD,18S,,,HUDSON,NH,03051,,,,,,,,,,,,,DEM,00
3104,GREEN,,DOMENICK,,9,,3/4,FOREST DRIVE,20U,,,LACONIA,NH,03246,,,,,,,,,,,,,REP,00
3105,COOPER,JR.,SAMUEL,,22,D,,SUNSET BLVD,14O,,,LEBANON,NH,03766,,,,,,,,,,,,,REP,00
3106,TURNER,PHD,EMILY,,17,,,D'ANGELO WAY,,,,SALEM,NH,03079,,,,,,,,,,,,,REP,00
3107,WOOD,V,ELIJAH,NATALIE,17,A,1/4,WALNUT ST,3C,GRANITE ST,,NASHUA,NH,03060,,,,,,,,,,,,,UND,00
3108,MITCHELL,,LUNA,,17,,2/3,D'ANGELO WAY,,STONEWALL RD,,SALEM,NH,03079,,,,,,,,,,,,,DEM,00
3109,MC'DONALD,JR.,MATTHEW,ELISE,18,REAR,1/4,VICTORY AVE,8H,,,LEBANON,NH,03766,,,,,,,,,,,,,DEM,00
3110,ROBINSON,,DOMENICK,TONY,4,,,ELMWOOD AVE,17R,,,LEBANON,NH,03766,,,,,,,,,,,,,REP,00
3111,LOPEZ,ESQ.,JEREMEY,,34,REAR,,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBCCCCCC,,BAYVIEW BLVD,,HUDSON,NH,03051,,96,,1/2,REDWOOD DR,,,,Hooksett,NH,03106,,REP,00
3112,HOWELL,BA,HERMIONE,,36,LOWER,1/4,ST. JOHN’S PLACE,4D,PARK LANE,,LACONIA,NH,03246,,18,C,1/3,RIVER ROAD,4D,,,Claremont,NH,03743,,REP,00
3113,WALKER,BA,AURORA,,21,,1/4,QUEEN-MARY AVE,,SPRUCE ST,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,REP,00
